"PreTaxCost","BillingMonth","ResourceId","MeterCategory","MeterSubcategory","Meter","Currency"
"0.00320114437507678","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.logic/workflows/task-publish-state-to-parent-work-items","Logic Apps","All","Consumption Data Retention","USD"
"0.4825925","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.logic/workflows/task-publish-state-to-parent-work-items","Logic Apps","All","Consumption Standard Connector Actions","USD"
"3.25E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.logic/workflows/user-story-publish-state-create-query","Logic Apps","All","Consumption Built-in Actions","USD"
"1.8520519137744E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.logic/workflows/user-story-publish-state-create-query","Logic Apps","All","Consumption Data Retention","USD"
"0.0002275","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.logic/workflows/user-story-publish-state-create-query","Logic Apps","All","Consumption Standard Connector Actions","USD"
"0.0032140790999197","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.logic/workflows/user-story-publish-state-to-parent-work-items","Logic Apps","All","Consumption Data Retention","USD"
"0.48269","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.logic/workflows/user-story-publish-state-to-parent-work-items","Logic Apps","All","Consumption Standard Connector Actions","USD"
"0.0778219088453427","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.network/bastionhosts/ch1-vm-cts-vnet-bastion","Azure Bastion","All","Basic Data Transfer Out","USD"
"60.7393884166666","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.network/bastionhosts/ch1-vm-cts-vnet-bastion","Azure Bastion","All","Basic Gateway","USD"
"4.75E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.network/privatednszones/privatelink.blob.core.windows.net","Azure DNS","All","Private Queries","USD"
"0.0950000000000001","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.network/privatednszones/privatelink.blob.core.windows.net","Azure DNS","All","Private Zone","USD"
"7.524E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.network/privatednszones/privatelink.database.windows.net","Azure DNS","All","Private Queries","USD"
"0.0950000000000001","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.network/privatednszones/privatelink.database.windows.net","Azure DNS","All","Private Zone","USD"
"1.71E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.network/privatednszones/privatelink.vaultcore.azure.net","Azure DNS","All","Private Queries","USD"
"0.0950000000000001","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.network/privatednszones/privatelink.vaultcore.azure.net","Azure DNS","All","Private Zone","USD"
"3.7893","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.network/privateendpoints/contosohotels-acc-accdia-saprivatendpoint","Virtual Network","Private Link","Standard Private Endpoint","USD"
"3.7893","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.network/privateendpoints/contosohotels-acc-kvprivatendpoint","Virtual Network","Private Link","Standard Private Endpoint","USD"
"3.7893","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.network/privateendpoints/contosohotels-acc-saprivatendpoint","Virtual Network","Private Link","Standard Private Endpoint","USD"
"3.7893","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.network/privateendpoints/contosohotels-acc-sqlprivatendpoint","Virtual Network","Private Link","Standard Private Endpoint","USD"
"1.89817466666667","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.network/publicipaddresses/ch1-cts-vm01-ip","Virtual Network","IP Addresses","Standard IPv4 Static Public IP","USD"
"1.89868466666667","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.network/publicipaddresses/ch1-vm-cts-ip","Virtual Network","IP Addresses","Standard IPv4 Static Public IP","USD"
"1.8972","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.network/publicipaddresses/ch1-vm-cts-vnet-ip","Virtual Network","IP Addresses","Standard IPv4 Static Public IP","USD"
"1.8972","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.network/publicipaddresses/ch1vmctsvnetip678","Virtual Network","IP Addresses","Standard IPv4 Static Public IP","USD"
"1.89838716666667","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.network/publicipaddresses/ch1vmctsvnetip935","Virtual Network","IP Addresses","Standard IPv4 Static Public IP","USD"
"14.7499999999893","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.recoveryservices/vaults/ch1-cts-rv","Backup","All","Azure VM Protected Instances","USD"
"7.13541748707297","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.recoveryservices/vaults/ch1-cts-rv","Backup","All","GRS Data Stored","USD"
"2.55192","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.sql/servers/contosohotels-acc-sqlserver","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"1.5","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.sql/servers/contosohotels-acc-sqlserver","Microsoft Defender for Cloud","SQL Database","Standard Node","USD"
"24.723325","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.sql/servers/contosohotels-acc-sqlserver/databases/cloudcatalog","SQL Database","Single Standard","S2 DTUs","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"2.584E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"1.8E-08","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Bandwidth","Rtn Preference: MGN","Standard Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"3.03857401013374E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Microsoft Defender for Cloud","Storage","Malware Scanning Data Ingested","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"1.1234784E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Storage","Files","LRS Write Operations","USD"
"2.5278264E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Storage","Files","List Operations","USD"
"8.82E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Storage","Files","Read Operations","USD"
"7.766036E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Storage","Queues v2","Class 2 Operations","USD"
"2.973912E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Storage","Queues v2","LRS Class 1 Operations","USD"
"4.529952E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Storage","Tables","Batch Write Operations","USD"
"1.4112E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Storage","Tables","Read Operations","USD"
"7.72720582E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Storage","Tiered Block Blob","All Other Operations","USD"
"5.8750016E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Storage","Tiered Block Blob","Hot LRS Data Stored","USD"
"7.6E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Storage","Tiered Block Blob","Hot LRS Write Operations","USD"
"5.4362252E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Storage","Tiered Block Blob","Hot Read Operations","USD"
"7.17213E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Storage","Tiered Block Blob","Index Tags","USD"
"0.00017195","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsacc","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Bandwidth","Inter-Region","Inter Continent Data Transfer In - NAM or EU To Any","USD"
"4E-09","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Bandwidth","Inter-Region","Inter Continent Data Transfer Out - NAM or EU To Any","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"5.9508E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Bandwidth","Rtn Preference: MGN","Standard Data Transfer In","USD"
"1.2E-08","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Bandwidth","Rtn Preference: MGN","Standard Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.00108646331587806","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Microsoft Defender for Cloud","Storage","Malware Scanning Data Ingested","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"1.1234784E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Storage","Files","LRS Write Operations","USD"
"1.6852176E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Storage","Files","List Operations","USD"
"8.82E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Storage","Files","Read Operations","USD"
"3.883018E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Storage","Queues v2","Class 2 Operations","USD"
"1.486956E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Storage","Queues v2","LRS Class 1 Operations","USD"
"4.522896E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Storage","Tables","Batch Write Operations","USD"
"0.3713712597","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Storage","Tables","LRS Data Stored","USD"
"3.528E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Storage","Tables","Read Operations","USD"
"0.0322836058029","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Storage","Tiered Block Blob","All Other Operations","USD"
"0.0148326922328","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Storage","Tiered Block Blob","Hot LRS Data Stored","USD"
"0.26468805","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Storage","Tiered Block Blob","Hot LRS Write Operations","USD"
"0.0045244925736","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Storage","Tiered Block Blob","Hot Read Operations","USD"
"0.0903446712","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Storage","Tiered Block Blob","Index Tags","USD"
"0.0072276","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.storage/storageaccounts/ch1stctsaccaccdia","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"55.1304","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.web/serverfarms/contosohotels-acc-serviceplan","Azure App Service","Standard Plan","S2 App","USD"
"0.5952","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.web/serverfarms/contosohotels-acc-serviceplan","Microsoft Defender for Cloud","Workload Protection for App Services","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.web/sites/contosohotels-acc","Azure App Service","Free Plan","F1 App","USD"
"0.000141708","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-cts/providers/microsoft.web/sites/contosohotels-acc","Bandwidth","Rtn Preference: MGN","Standard Data Transfer Out","USD"
"3.1533981696","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-fabrikamrg/providers/microsoft.compute/disks/ch1-retailvm01_disk1_f90a0bc18f7b41a4860f2c15aaee8922","Storage","Premium SSD Managed Disks","P10 LRS Disk","USD"
"2.55192","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-fabrikamrg/providers/microsoft.compute/virtualmachines/ch1-retailvm01","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0.743","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-fabrikamrg/providers/microsoft.compute/virtualmachines/ch1-retailvm01","Microsoft Defender for Cloud","Servers","Standard P2 Node","USD"
